team,elo
Mount St. Charles (R.I.),1443.1433816048523
Athol,1442.8640301539774
Putnam,1441.729609550454
Watertown,1441.4336870618704
Blackstone-Millville,1441.0127197011882
Pomfret,1439.9653399163656
Peabody,1436.3118736631857
Holyoke,1435.4321013512238
Hoosac Valley,1435.2727878782352
Cristo Rey,1434.148658503057
St. Bernard’s,1434.0529780846177
Essex Tech,1433.5259305959694
St. John Paul II,1433.3375038062422
Southwick,1433.1758145530694
Medford,1432.8825254163153
Pioneer Valley Christian,1432.1962314551795
Smith Academy,1431.9301683868327
South Hadley,1431.6884288629708
Neighborhood House Charter,1430.7470813860778
Thayer,1429.2725026415053
Duxbury,1427.7137261648036
Belmont Hill,1427.688506184924
Danvers,1427.0160168779278
Boston Trinity,1424.895884818167
North Brookfield,1422.6871899029734
Littleton,1422.3574654243844
Gateway,1418.6697683147693
Groton,1416.2451330370193
Pathfinder,1416.2168832481286
Bedford,1415.9022176518456
North Quincy,1413.5461314176682
Apponequet,1411.6965692610634
Mt. Greylock,1411.4126486946957
Nauset,1409.177011783641
Taconic,1408.698198432404
Hampden Charter East,1405.6848370770851
Shawsheen,1404.9538650096542
Portsmouth (N.H.),1404.092950740523
Tiverton (R.I.),1396.864338803451
Pioneer Valley,1395.9146346392206
Worcester North,1392.7518804103959
Dartmouth,1392.6927155093915
O’Bryant,1388.478589394605
West Boylston,1382.8407454904197
Veritas Prep,1380.1777695288931
East Bridgewater,1378.5479926957855
Joseph Case,1378.124950635217
Excel Academy,1377.142052642995
Winthrop,1377.086234567954
Tyngsborough,1373.3459964338076
Sandwich,1373.340992837522
Innovation Academy,1371.5565098789004
St. John’s Prep,1369.557582696756
St. Sebastian’s,1369.2439026507298
Trivium,1366.595277385274
St. Mary (Westfield),1365.7718979205927
Turners Falls,1365.2021577497082
Granby,1360.9902426722658
Revere,1360.5774893170014
Boston Prep,1359.4407217936966
Community Charter,1357.681471091823
Monty Tech,1357.6498469730793
Muniz,1357.109040580975
Wilmington,1356.0424338408982
Governor’s Academy,1355.62547551856
Lynn English,1355.3572285998482
North Attleborough,1354.2493270520674
Falmouth Academy,1353.9213436420273
Wayland,1348.4530464093161
Advanced Math and Science,1348.0438881632228
Norton,1346.7135025547184
Mohawk Trail,1346.4749704192961
Oxford,1344.690251754651
Millis,1343.7436822931716
Springfield International,1343.1795009531277
Sharon,1342.5676585440883
TechBoston,1340.097010254658
Waltham,1337.920302084652
Cohasset,1333.534736263469
North Andover,1329.6657417332167
Snowden,1328.9644056711832
Bellingham,1326.6438371022346
MATCH Charter,1319.1022285609256
Mahar,1314.0218357931276
Quabbin,1313.9118142333937
Burncoat,1312.9143511356735
Rising Tide Charter,1312.8859946333414
Leominster,1307.7267014062538
Reading,1305.7007928332057
Foxborough Charter,1301.4916853850086
Salem Academy,1298.0436672668388
Tantasqua,1292.7486453487525
Milford,1289.9587497030757
Kennedy Academy,1289.8317251284686
Codman Charter,1288.8445972155798
Boston Collegiate,1288.6952788217643
Framingham,1285.5694398459793
Atlantis Charter,1284.4425320102982
Pentucket,1282.8257948536009
Sturgis East,1280.857931789446
Malden,1280.4730911187044
Brighton,1279.8133008990596
Fenway,1279.7112137719512
Concord-Carlisle,1279.7030323960842
Diman,1279.160259482002
Westport,1275.6689181876523
Grafton,1262.9463705097467
Groton-Dunstable,1258.5795194043374
Greater Lowell,1258.4387505217924
Bishop Fenwick,1257.1607155475658
Bay Path,1256.7379332482926
CASH,1256.405820879
Murdock,1254.1072483344908
Notre Dame Cristo Rey,1252.3858564946624
King Philip,1252.0281221154414
Silver Lake,1251.292377596057
Gloucester,1248.7185967924934
Boston United,1248.0986434926083
Pioneer Charter II,1247.083460200493
Nashoba Valley Tech,1239.97781891822
Hingham,1237.8065570944525
Durfee,1234.0550169524342
Dracut,1210.4505796215772
Douglas,1209.3350244958044
Triton,1203.3248253292923
Bourne,1200.5523600806846
Sturgis West,1197.7841613685473
Parker Charter,1194.4778885404507
Wakefield,1193.3458954968387
Stoughton,1191.042807459377
Tri-County,1189.8072442781108
Weymouth,1177.7344053515033
East Boston,1169.5186324624306
Whittier,1167.9115638925873
Notre Dame (Tyngsborough),1157.0271829780058
Rockport,1154.7688262878394
Ashland,1142.0195633429541
Bristol Aggie,1135.932673911097
