team,elo
Pembroke,1378.4371387784252
Cape Cod Tech,1376.3768495947843
Duggan Academy,1374.1407574215968
Salem Academy,1373.9199903809288
North Attleborough,1372.3416609243202
Brighton,1369.7483012687505
Diman,1362.4472601249008
Lowell,1361.624248029614
Innovation Academy,1360.6451794330242
Abby Kelley Foster,1354.8916143663373
Narragansett,1354.600774618373
Burncoat,1352.0046114728689
Joseph Case,1350.1224156145615
Winthrop,1349.6891875872138
Fairhaven,1349.5649018978029
New Bedford,1347.4962295203868
Mashpee,1347.3523234965257
Watertown,1344.1083841306145
Worcester Tech,1340.4930941891691
Amesbury,1337.3786726600708
Lynn English,1337.0453915756298
Gloucester,1336.2918737094242
Barnstable,1326.3793210240235
Dennis-Yarmouth,1326.2651063342278
Atlantis Charter,1314.7084963783454
Stoneham,1299.2732457978955
Norwood,1284.5091698398
Quincy,1271.5361702464563
Lawrence,1244.1219507010187
