team,elo
Nashoba Valley Tech,1462.870503420315
Everett,1462.0296276559632
Lynn Classical,1461.906458054063
Bishop Stang,1461.6950789274547
Dracut,1460.9798312823955
St. Bernard’s,1460.6248753743932
Seekonk,1460.28848051167
Belchertown,1460.1522771125117
Abby Kelley Foster,1458.9612018721846
MATCH Charter,1458.6517348444245
South Boston,1457.9922541523931
Roxbury Prep,1456.7266389642846
Hudson,1455.9818372895375
Chicopee Comprehensive,1455.556762930221
Woburn,1455.0635115977257
Wareham,1453.171748019739
Putnam,1451.230794529669
Haverhill,1449.9510812794083
Peabody,1449.736851555613
Acton-Boxborough,1448.2866659635695
Maimonides,1447.9152178584864
Bartlett,1447.5112994484475
Gloucester,1445.3759331904694
Drury,1444.4284222442775
Tewksbury,1442.8147704577393
Burlington,1442.5364629765563
Brooke Charter,1441.4695398377903
Renaissance,1441.442614291714
Whitinsville Christian,1434.5698056881604
Malden Catholic,1433.9799616921555
Foxborough,1433.6331623071958
Georgetown,1432.8980155696158
St. Mary (Westfield),1432.0135355923474
North Quincy,1431.923416807733
Medway,1429.706717473825
Ware,1428.4373188708373
Avon,1428.332031827262
Carver,1427.9557463407998
Bourne,1425.6756802297382
Whitman-Hanson,1424.9242849210334
Amesbury,1423.4774541403601
Cristo Rey/Cathedral,1423.3369121564226
Parker Charter,1421.1406779216802
Randolph,1418.6442317738054
Stoneham,1417.7919957573545
Quincy,1415.8862162103815
Sturgis East,1412.714752404044
Bristol Aggie,1412.2799475590618
Cape Cod Academy,1402.8205977539048
Walpole,1402.6338011528578
Plymouth South,1402.1403469237312
Triton,1396.601160189147
Lowell Catholic,1394.9876633949873
Mahar,1394.9499274186505
Norwood,1386.1615313296136
Norfolk Aggie,1384.5546146749102
Whittier,1384.0234295840626
Taunton,1378.4569619410388
Wilmington,1377.9196692548296
