team,elo
Old Colony,1477.6332562891719
Abby Kelley Foster,1477.3771339262219
Revere,1476.5981196445373
Frontier,1475.9666832081477
Brighton,1475.8716393991035
Middlesex,1475.1578018394794
Easthampton,1474.661521422269
Granby,1474.433984248744
Keefe Tech,1473.5942039988056
Pentucket,1473.4303094791808
Sturgis West,1473.0542291380452
Codman Charter,1472.806272666453
Notre Dame Cristo Rey,1472.757081119632
New Bedford,1472.2895296101199
Danvers,1471.7101471441624
Haverhill,1471.2736806631913
Concord Academy,1471.2024217382602
Bartlett,1469.8809628280312
Westport,1469.6712028190302
Boston Prep,1469.2848882389098
University Park,1468.5340431480479
Norfolk Aggie,1467.1281834397598
Duggan Academy,1466.7399285762062
Leominster,1466.415424730393
West Springfield,1465.8743825552215
Minuteman,1464.7178868352032
Salem Academy,1464.1071091706697
Sharon,1461.9582957154653
Beaver Country Day,1461.6151799994968
Oxford,1461.5681418254912
Brooke Charter,1460.7494562903346
Mansfield,1460.542169994093
Blackstone-Millville,1459.9073769102035
Springfield Sci-Tech,1459.407815207325
Sutton,1457.1316405617838
Scituate,1456.7740002076418
MATCH Charter,1456.2407382654603
Medford,1455.502358604869
Thayer,1455.0709509153082
Chelsea,1454.54617119757
Shepherd Hill,1454.4335976396887
Fitchburg,1454.40197855788
Brooks,1454.1512906071084
Cristo Rey,1454.0919489056255
Pioneer Charter I,1454.069138369296
Notre Dame (Tyngsborough),1453.7677619459985
Nauset,1453.2236051273417
Cape Cod Academy,1451.019976484617
Pioneer Valley Regional,1447.2350867447794
Winthrop,1447.2313249812767
Falmouth,1446.1323436043604
Sturgis East,1446.0591831077509
Salem,1445.751088602304
Plymouth North,1445.4712009728446
Dearborn STEM,1445.3973455947753
Lowell Catholic,1443.220098172623
Medway,1441.8288508703781
Dighton-Rehoboth,1440.5354317911194
Lowell,1440.5279625220644
Dracut,1440.2677995011716
Whittier,1440.1422288178708
Silver Lake,1438.9902355430474
Mt. Everett,1437.969600357514
New Mission,1437.7355015407463
Pope Francis,1437.6483048326654
Taunton,1436.8987705232728
New Heights Charter,1435.5788048407176
Southeastern,1435.0552692775332
Fontbonne,1432.6600964569618
CASH,1427.494606917035
Cathedral,1425.6757384798323
KIPP Academy,1425.2715974830478
Roxbury Prep,1425.2429644542326
Boston International,1425.2427493826037
Dedham,1423.844457930783
Ware,1423.8356237110474
North Attleborough,1422.402386044568
Lynn English,1420.2541838367295
Tewksbury,1420.034578427894
Lawrence,1417.7472323918892
Malden Catholic,1415.0878837798793
Nantucket,1411.932842510332
North Andover,1411.4903021298392
Innovation Academy,1410.9756876878012
Apponequet,1404.9632744803312
Walpole,1404.442191942266
Framingham,1401.8582142546322
Abington,1400.9671314584027
Worcester Tech,1399.2773746855912
Milford,1394.6661124933328
Blue Hills,1393.8339279307468
Gloucester,1390.465603996873
Seekonk,1386.6222528851288
Bedford,1386.3086684619816
Arlington,1383.9909018184076
Weymouth,1383.6723444929455
Millis,1383.1012180843147
Nashoba Valley Tech,1382.502128564648
Foxborough,1382.073203221182
Saugus,1380.9342136259545
Stoughton,1379.204689602254
Upper Cape,1378.8273997288927
Wilmington,1369.2142365355896
Stoneham,1364.0562665210437
Waltham,1362.9092941813333
Triton,1362.69531222238
Durfee,1361.7884137813746
Rising Tide Charter,1361.213539472584
Watertown,1355.9009616562216
Georgetown,1354.6329905106127
Middleborough,1346.2435943103267
Plymouth South,1340.6974474051929
Randolph,1308.6913328998396
